TransactionID,Amount,TransactionType,AccountAge,CustomerLocation,DeviceType,TimeOfTransaction,DayOfWeek,TransactionSpeed,NumberOfLogins,CardType,MerchantCategory,Country,IsWeekend,Fraud
2370,3646.14,POS,53,Rural,Desktop,20,Friday,21.98348345149437,7,Prepaid,Clothing,UK,0,0
2371,3261.81,Online,109,Urban,Tablet,17,Tuesday,22.92788099059851,1,Prepaid,Clothing,Canada,1,0
2372,4228.18,BankTransfer,29,Urban,Desktop,14,Wednesday,39.243004125277714,4,Prepaid,Entertainment,UK,1,0
2373,3462.77,POS,19,Rural,Desktop,6,Saturday,25.21006262240796,2,Prepaid,Electronics,Germany,1,0
2374,2150.23,POS,47,Rural,Desktop,15,Thursday,57.078302363812355,9,Debit,Others,Canada,1,0
2375,3365.16,ATM,8,Suburban,Mobile,0,Wednesday,53.67867875247909,6,Debit,Others,Australia,0,0
2376,1377.63,BankTransfer,23,Rural,Tablet,17,Tuesday,30.85318578876281,4,Prepaid,Entertainment,Canada,1,0
2377,1532.26,POS,117,Urban,Desktop,21,Tuesday,38.722036513476205,3,Prepaid,Entertainment,Germany,0,0
2378,3945.14,ATM,106,Urban,Desktop,7,Sunday,3.5760306568288707,4,Debit,Clothing,USA,1,0
2379,2232.65,POS,35,Urban,Desktop,6,Saturday,41.77425862914065,2,Debit,Others,Canada,1,0
2380,3992.1,BankTransfer,95,Urban,Mobile,1,Wednesday,42.46133228964703,5,Credit,Electronics,Canada,0,0
2381,4112.29,Online,53,Urban,Desktop,11,Monday,21.616037809028164,9,Debit,Others,USA,0,0
2382,4287.95,BankTransfer,99,Urban,Mobile,15,Sunday,13.259004729153832,6,Credit,Entertainment,Germany,1,0
2383,4583.26,BankTransfer,96,Rural,Mobile,8,Tuesday,54.9131962688393,2,Prepaid,Entertainment,Australia,0,0
2384,2155.5,POS,58,Urban,Desktop,19,Friday,25.65962355822715,6,Prepaid,Clothing,Australia,0,0
2385,1595.02,POS,5,Urban,Desktop,10,Thursday,39.25699567762247,9,Prepaid,Electronics,UK,0,0
2386,2911.41,BankTransfer,16,Urban,Mobile,14,Thursday,2.096394819077732,4,Debit,Entertainment,Australia,1,0
2387,1856.49,ATM,17,Urban,Mobile,2,Tuesday,24.902623277952493,1,Debit,Electronics,Australia,1,0
2388,3005.77,ATM,32,Rural,Desktop,22,Friday,49.05380277973141,2,Prepaid,Others,Canada,1,0
2389,3528.22,ATM,102,Suburban,Mobile,20,Wednesday,23.315802424002833,5,Prepaid,Clothing,UK,1,1
2390,3442.34,POS,96,Suburban,Mobile,12,Thursday,36.229353492198925,7,Credit,Others,Australia,0,0
2391,1873.39,POS,52,Suburban,Desktop,20,Friday,12.670362449023912,8,Debit,Entertainment,Canada,1,0
2392,835.13,BankTransfer,20,Suburban,Desktop,12,Friday,25.04988636548962,3,Debit,Entertainment,UK,1,0
2393,2153.22,Online,112,Urban,Tablet,1,Monday,55.66549931138588,9,Credit,Electronics,Canada,1,0
2394,713.83,POS,66,Suburban,Desktop,5,Tuesday,34.03045980709213,2,Prepaid,Entertainment,USA,0,0
2395,4450.6,BankTransfer,84,Suburban,Desktop,5,Friday,54.1256943996666,4,Prepaid,Electronics,Germany,0,0
2396,1730.04,BankTransfer,111,Rural,Desktop,11,Sunday,54.130956039423644,4,Debit,Groceries,Germany,1,0
2397,773.14,Online,82,Rural,Tablet,3,Wednesday,56.654453245426325,6,Debit,Entertainment,Germany,0,0
2398,128.21,ATM,1,Rural,Mobile,4,Thursday,53.733960438798306,6,Prepaid,Others,Australia,0,0
2399,3229.47,BankTransfer,58,Urban,Desktop,22,Sunday,0.2965396277170085,3,Credit,Others,Germany,1,0
2400,3184.87,BankTransfer,93,Urban,Desktop,7,Monday,56.04749200573765,9,Credit,Electronics,Germany,0,0
2401,1703.68,BankTransfer,93,Urban,Tablet,5,Wednesday,8.333820401214044,5,Credit,Groceries,UK,0,0
2402,359.49,ATM,83,Rural,Tablet,20,Thursday,2.4915824415579184,2,Debit,Entertainment,UK,1,0
2403,2048.73,ATM,44,Suburban,Tablet,2,Tuesday,3.4177732212253638,6,Credit,Clothing,UK,1,0
2404,1556.78,Online,104,Rural,Mobile,22,Wednesday,21.000080091068373,3,Debit,Clothing,Australia,0,0
2405,3385.93,POS,6,Urban,Tablet,7,Thursday,37.28616470760074,8,Debit,Others,Germany,1,0
2406,3029.29,ATM,108,Rural,Mobile,18,Monday,24.19844067148795,3,Prepaid,Entertainment,Australia,0,0
2407,1823.6,POS,103,Suburban,Desktop,20,Sunday,1.6307016504978307,5,Prepaid,Clothing,Australia,0,0
2408,1090.24,POS,50,Urban,Desktop,10,Thursday,28.64130978706541,4,Credit,Electronics,Australia,1,1
2409,4940.19,ATM,118,Suburban,Desktop,17,Friday,26.58363146199577,4,Credit,Entertainment,Australia,0,0
2410,2270.55,BankTransfer,110,Suburban,Tablet,9,Monday,45.43527100354865,2,Debit,Others,Australia,0,0
2411,3441.68,Online,72,Urban,Desktop,19,Wednesday,16.84881261568376,8,Prepaid,Groceries,Australia,0,0
2412,703.62,POS,88,Suburban,Tablet,11,Saturday,13.130117310282591,3,Prepaid,Electronics,Germany,1,0
2413,2428.46,BankTransfer,20,Rural,Mobile,19,Tuesday,15.43074356482991,4,Debit,Electronics,UK,0,0
2414,138.66,ATM,118,Suburban,Desktop,7,Sunday,18.294015375527895,6,Credit,Entertainment,Canada,0,0
2415,2527.77,POS,14,Suburban,Mobile,18,Monday,35.989975914693275,9,Credit,Groceries,Canada,0,0
2416,4820.12,POS,5,Suburban,Tablet,20,Sunday,28.344376578579585,4,Debit,Electronics,Canada,1,0
2417,1921.65,POS,41,Rural,Tablet,15,Monday,20.27998445422557,3,Prepaid,Groceries,USA,1,0
2418,195.94,BankTransfer,40,Suburban,Desktop,20,Monday,22.521418081192337,5,Debit,Others,UK,1,0
2419,155.75,BankTransfer,34,Suburban,Desktop,17,Thursday,22.318327243522674,9,Debit,Electronics,Germany,0,0
2420,1940.55,BankTransfer,80,Rural,Tablet,8,Friday,58.34716101314801,1,Credit,Clothing,Australia,1,0
2421,800.96,POS,45,Urban,Desktop,3,Saturday,14.056519584371857,5,Prepaid,Others,Canada,1,0
2422,117.74,POS,71,Urban,Desktop,8,Tuesday,49.10188746030829,4,Credit,Others,UK,0,0
2423,3781.31,Online,80,Urban,Mobile,1,Sunday,42.5218291715324,5,Credit,Electronics,Germany,1,0
2424,2293.16,Online,71,Suburban,Tablet,8,Tuesday,0.4336433356526802,7,Prepaid,Clothing,Canada,0,0
2425,1446.93,BankTransfer,27,Urban,Mobile,8,Friday,59.59125546571673,7,Credit,Groceries,UK,0,0
2426,4500.52,BankTransfer,78,Rural,Desktop,17,Thursday,45.41071830095106,7,Debit,Clothing,Germany,0,0
2427,581.58,ATM,78,Suburban,Mobile,10,Thursday,40.9787302224124,1,Debit,Others,UK,0,0
2428,4779.64,BankTransfer,44,Suburban,Tablet,12,Friday,24.378949989830577,9,Prepaid,Electronics,Australia,0,0
2429,1570.52,Online,33,Suburban,Mobile,5,Sunday,33.356665025965945,7,Debit,Clothing,UK,1,0
2430,4442.13,Online,33,Urban,Mobile,8,Friday,15.270926650481464,4,Debit,Clothing,UK,0,0
2431,3015.11,Online,44,Urban,Desktop,15,Wednesday,2.225455968227279,4,Debit,Others,USA,0,0
2432,4133.71,POS,20,Urban,Tablet,3,Thursday,50.177697340913774,2,Debit,Groceries,Australia,0,0
2433,4920.08,POS,117,Suburban,Desktop,1,Sunday,53.79942117150218,6,Credit,Clothing,UK,0,0
2434,1442.74,BankTransfer,111,Rural,Desktop,6,Monday,9.831991133192968,3,Debit,Clothing,Australia,0,0
2435,4805.72,ATM,36,Suburban,Tablet,14,Tuesday,47.24466014115941,1,Prepaid,Entertainment,UK,0,0
2436,1948.02,ATM,7,Rural,Mobile,5,Thursday,44.495045129810954,5,Credit,Others,Australia,0,0
2437,1928.17,ATM,32,Suburban,Desktop,10,Friday,10.784662615971818,6,Debit,Entertainment,Germany,1,0
2438,1702.6,POS,112,Rural,Mobile,19,Monday,25.36754527423015,5,Debit,Others,Canada,1,0
2439,2707.5,Online,67,Suburban,Tablet,16,Wednesday,25.42319945796279,5,Prepaid,Others,USA,1,0
2440,771.57,Online,39,Suburban,Desktop,3,Saturday,45.62185907248438,8,Credit,Entertainment,Canada,0,0
2441,2769.0,POS,93,Rural,Mobile,18,Wednesday,50.27588825598572,1,Debit,Groceries,UK,1,0
2442,2708.98,ATM,24,Rural,Mobile,6,Monday,5.777029771343123,8,Prepaid,Groceries,UK,1,0
2443,3809.75,ATM,86,Rural,Desktop,10,Sunday,33.82185717076175,7,Credit,Others,Germany,0,0
2444,4168.42,BankTransfer,70,Rural,Tablet,12,Sunday,45.72873496604023,1,Credit,Entertainment,UK,1,0
2445,2202.77,BankTransfer,112,Rural,Mobile,20,Monday,47.19281658450299,9,Debit,Clothing,Australia,0,0
2446,1512.36,ATM,88,Rural,Tablet,2,Sunday,8.964812113381493,4,Prepaid,Others,Canada,0,0
2447,1297.42,POS,104,Rural,Desktop,13,Friday,31.577758074732568,7,Prepaid,Others,UK,0,0
2448,973.92,ATM,87,Rural,Mobile,1,Sunday,51.46776651112591,3,Debit,Electronics,Germany,0,0
2449,289.18,BankTransfer,54,Suburban,Mobile,17,Saturday,19.179262737458522,8,Debit,Groceries,USA,1,0
2450,1712.9,ATM,38,Rural,Mobile,4,Friday,25.56450224481665,4,Debit,Entertainment,Canada,0,0
2451,1351.97,POS,74,Rural,Tablet,12,Tuesday,48.28107482904631,2,Prepaid,Clothing,Germany,1,0
2452,4832.12,Online,80,Suburban,Mobile,12,Sunday,5.450239318907361,2,Credit,Clothing,Germany,1,0
2453,2788.99,POS,75,Suburban,Mobile,23,Saturday,51.583648064349795,8,Debit,Others,Canada,0,0
2454,1737.04,POS,32,Urban,Desktop,23,Saturday,18.73828733217546,8,Debit,Clothing,Germany,1,0
2455,2902.76,BankTransfer,45,Urban,Mobile,13,Tuesday,0.18687396380851656,1,Credit,Clothing,USA,0,0
2456,696.84,POS,61,Rural,Tablet,11,Wednesday,14.126132788875859,6,Credit,Others,USA,0,0
2457,2220.77,POS,70,Rural,Desktop,20,Monday,5.461088389640837,9,Prepaid,Groceries,UK,0,0
2458,3131.55,BankTransfer,88,Urban,Desktop,12,Wednesday,5.633855929075023,9,Debit,Electronics,Australia,1,0
2459,2445.0,BankTransfer,97,Urban,Mobile,17,Sunday,41.60086047514123,2,Prepaid,Groceries,UK,0,1
2460,2009.49,Online,53,Rural,Desktop,12,Sunday,12.917182504779982,8,Credit,Groceries,Australia,1,0
2461,4969.25,ATM,51,Urban,Mobile,3,Friday,56.09106754232125,8,Debit,Electronics,Canada,1,0
2462,4401.69,POS,76,Rural,Desktop,22,Thursday,31.03502834081911,4,Prepaid,Others,Germany,0,0
2463,3117.41,BankTransfer,56,Suburban,Tablet,21,Sunday,27.65988565149962,4,Prepaid,Groceries,UK,0,0
2464,2847.32,Online,27,Suburban,Mobile,9,Sunday,26.113582741387084,5,Credit,Entertainment,Germany,1,0
2465,3103.68,ATM,38,Urban,Tablet,22,Friday,41.585999616330746,7,Debit,Entertainment,UK,1,0
2466,1007.36,BankTransfer,62,Suburban,Mobile,4,Thursday,27.190539475164144,1,Prepaid,Electronics,UK,0,0
2467,1976.29,ATM,18,Suburban,Tablet,17,Monday,7.803161337888991,9,Prepaid,Entertainment,USA,0,1
2468,198.26,ATM,109,Suburban,Tablet,7,Monday,52.822313620381316,3,Credit,Others,Australia,0,0
2469,2378.25,POS,103,Suburban,Desktop,13,Saturday,25.760881400646955,4,Debit,Clothing,Canada,0,0
2470,2715.58,POS,64,Rural,Mobile,1,Monday,4.532874084400198,7,Credit,Others,Germany,0,0
2471,1139.52,BankTransfer,119,Rural,Desktop,7,Tuesday,31.80902265111589,5,Prepaid,Electronics,UK,1,0
2472,4820.18,ATM,77,Urban,Tablet,15,Tuesday,38.87607682149663,5,Debit,Clothing,Germany,1,0
2473,4547.36,BankTransfer,117,Suburban,Mobile,6,Thursday,16.60738960304974,1,Credit,Entertainment,USA,1,0
2474,3610.99,BankTransfer,104,Suburban,Tablet,2,Wednesday,48.040390419663154,2,Debit,Groceries,Canada,0,0
2475,2667.4,ATM,30,Suburban,Tablet,3,Saturday,40.21957317763809,5,Debit,Entertainment,Australia,0,0
2476,4349.98,BankTransfer,117,Urban,Tablet,6,Wednesday,39.05543603893956,2,Debit,Others,Australia,0,0
2477,654.13,ATM,49,Rural,Tablet,3,Thursday,25.307414676780873,1,Prepaid,Others,UK,0,0
2478,3952.76,ATM,41,Suburban,Desktop,8,Tuesday,57.71872655453614,3,Debit,Electronics,Canada,1,0
2479,624.98,ATM,116,Rural,Tablet,22,Friday,16.523931160159936,1,Credit,Groceries,Australia,1,0
2480,3971.26,ATM,13,Urban,Desktop,16,Sunday,34.70455951082561,8,Debit,Groceries,Canada,1,0
2481,1379.56,Online,34,Rural,Tablet,16,Saturday,18.612403932609794,8,Debit,Clothing,Germany,1,0
2482,4385.58,ATM,100,Suburban,Mobile,19,Thursday,44.713804702996086,8,Prepaid,Clothing,USA,0,0
2483,4720.27,POS,94,Rural,Tablet,13,Wednesday,2.9627098838202746,7,Credit,Others,Canada,1,0
2484,744.83,POS,25,Rural,Tablet,13,Thursday,2.849042685715449,7,Debit,Electronics,Canada,0,0
2485,2313.92,POS,66,Urban,Mobile,12,Thursday,48.6705720741756,2,Prepaid,Others,Australia,1,0
2486,4904.96,ATM,100,Urban,Mobile,3,Monday,26.112662847713896,9,Prepaid,Groceries,UK,1,0
2487,2417.55,POS,18,Urban,Tablet,12,Tuesday,20.536685270561307,7,Debit,Groceries,UK,0,0
2488,4317.87,Online,5,Urban,Tablet,20,Saturday,36.49085904430277,5,Debit,Others,Germany,0,0
2489,2944.07,BankTransfer,19,Rural,Desktop,16,Monday,42.14377069775152,4,Debit,Groceries,Australia,0,0
2490,1877.27,ATM,42,Rural,Mobile,14,Tuesday,12.151960675979955,8,Prepaid,Clothing,Australia,0,0
2491,1429.63,POS,18,Urban,Mobile,17,Thursday,11.207331360143419,5,Debit,Groceries,USA,1,0
2492,1016.91,Online,32,Urban,Desktop,10,Tuesday,57.493229790816905,6,Prepaid,Clothing,UK,0,0
2493,3809.23,BankTransfer,21,Suburban,Tablet,3,Wednesday,35.4208919524357,4,Credit,Entertainment,Australia,1,0
2494,1933.32,Online,10,Suburban,Tablet,19,Saturday,23.46797698992666,2,Debit,Electronics,Germany,1,0
2495,2556.87,POS,37,Urban,Mobile,10,Monday,48.10635751070343,7,Credit,Electronics,USA,1,0
2496,2462.14,Online,49,Rural,Desktop,9,Saturday,31.55702163079724,2,Credit,Groceries,UK,1,0
2497,2886.82,BankTransfer,86,Urban,Tablet,21,Thursday,14.575602341437424,7,Credit,Electronics,UK,0,0
2498,4328.02,POS,13,Rural,Mobile,12,Wednesday,12.483444807930272,7,Prepaid,Entertainment,UK,0,0
2499,4903.72,BankTransfer,55,Rural,Tablet,21,Tuesday,23.871870043572322,1,Prepaid,Groceries,USA,1,0
2500,2038.51,Online,17,Suburban,Tablet,7,Sunday,51.60776202956679,3,Prepaid,Clothing,Germany,1,0
2501,4137.77,ATM,9,Urban,Tablet,12,Tuesday,3.7807301710511094,3,Prepaid,Entertainment,Germany,0,0
2502,3822.87,ATM,88,Urban,Mobile,8,Wednesday,13.189707445210312,6,Credit,Entertainment,Australia,0,0
2503,2868.07,ATM,44,Rural,Desktop,0,Sunday,53.59979394927023,3,Prepaid,Electronics,Australia,1,0
2504,4780.28,ATM,78,Urban,Desktop,0,Tuesday,7.391900681258105,9,Credit,Clothing,UK,1,0
2505,1003.17,BankTransfer,46,Suburban,Tablet,14,Monday,37.81458052402368,5,Credit,Others,Canada,1,0
2506,547.21,ATM,8,Suburban,Desktop,21,Friday,12.889330950449404,6,Prepaid,Entertainment,Australia,0,0
2507,4269.96,BankTransfer,119,Urban,Tablet,3,Tuesday,36.391424165962114,6,Credit,Electronics,Germany,0,0
2508,2196.31,POS,37,Urban,Mobile,19,Thursday,23.047939593969502,8,Prepaid,Entertainment,UK,1,0
2509,4235.0,ATM,19,Suburban,Mobile,0,Tuesday,6.190446096216412,3,Credit,Clothing,Germany,1,0
2510,4465.56,BankTransfer,63,Urban,Mobile,11,Saturday,34.990256546490976,9,Debit,Clothing,UK,1,0
2511,313.23,ATM,92,Rural,Tablet,10,Thursday,41.0142605503667,7,Prepaid,Groceries,USA,1,0
2512,4417.44,ATM,46,Urban,Desktop,18,Tuesday,40.84832987605159,6,Credit,Others,Australia,1,0
2513,2242.15,ATM,105,Rural,Mobile,14,Tuesday,38.25836110345531,1,Prepaid,Others,USA,1,0
2514,2552.65,BankTransfer,94,Urban,Tablet,20,Thursday,30.063464378039193,4,Credit,Electronics,Australia,0,0
2515,3133.34,Online,71,Urban,Desktop,9,Monday,31.21640974987361,5,Prepaid,Others,Germany,0,0
2516,4631.99,ATM,26,Suburban,Desktop,0,Sunday,38.17484257749678,2,Debit,Clothing,Germany,0,0
2517,96.56,ATM,104,Rural,Desktop,23,Sunday,41.4465357686238,1,Debit,Others,Canada,0,0
2518,2384.74,POS,46,Suburban,Tablet,2,Friday,39.327116655999966,2,Prepaid,Electronics,Germany,0,0
2519,3438.92,Online,118,Urban,Tablet,13,Friday,35.25803933831576,8,Prepaid,Entertainment,UK,1,0
2520,3613.81,BankTransfer,46,Suburban,Tablet,14,Sunday,9.434755189766692,6,Credit,Others,Canada,0,0
2521,3462.97,POS,75,Urban,Mobile,0,Monday,12.715930655722419,2,Credit,Others,UK,1,0
2522,673.04,ATM,14,Urban,Tablet,9,Tuesday,15.687418860017367,9,Prepaid,Clothing,Canada,0,0
2523,1497.68,POS,85,Urban,Mobile,21,Friday,55.18773325954138,8,Debit,Clothing,UK,1,0
2524,1794.22,POS,63,Rural,Mobile,0,Monday,45.5877659986383,4,Debit,Entertainment,Canada,1,0
2525,4022.38,ATM,72,Rural,Mobile,14,Monday,33.21672249025901,7,Prepaid,Groceries,Australia,1,0
2526,1394.52,Online,3,Rural,Tablet,2,Friday,15.198210019788403,3,Credit,Others,Australia,1,0
2527,1054.31,Online,28,Suburban,Mobile,20,Sunday,6.742402242325853,6,Prepaid,Clothing,Canada,0,0
2528,4787.28,POS,29,Urban,Tablet,19,Thursday,53.93567763620049,3,Prepaid,Groceries,USA,0,0
2529,45.31,ATM,87,Suburban,Tablet,22,Wednesday,53.57069434779273,3,Debit,Others,Canada,0,0
2530,4989.11,BankTransfer,18,Suburban,Mobile,21,Sunday,6.730666182171923,9,Debit,Others,USA,1,0
2531,3384.43,POS,35,Urban,Mobile,11,Thursday,47.85327829918012,6,Credit,Groceries,UK,1,0
2532,4142.52,BankTransfer,77,Suburban,Mobile,18,Sunday,26.85403965166377,8,Credit,Clothing,Canada,0,0
2533,1473.8,POS,76,Urban,Tablet,15,Tuesday,19.505619276549353,4,Prepaid,Entertainment,USA,1,0
2534,72.56,POS,47,Urban,Tablet,7,Thursday,44.37236171890156,4,Prepaid,Others,Canada,0,1
2535,3689.61,ATM,114,Urban,Mobile,23,Saturday,36.89833950953776,8,Prepaid,Electronics,Australia,1,0
2536,4170.89,ATM,5,Urban,Mobile,13,Wednesday,46.823803444840905,7,Prepaid,Electronics,Australia,1,0
2537,3702.64,BankTransfer,103,Suburban,Desktop,17,Sunday,4.552298751912931,5,Debit,Electronics,Canada,1,0
2538,715.11,BankTransfer,75,Suburban,Mobile,22,Wednesday,19.18336249545164,2,Credit,Entertainment,Canada,1,0
2539,3767.39,Online,59,Suburban,Desktop,0,Monday,19.227079339962472,6,Credit,Others,Germany,0,0
2540,3844.84,ATM,75,Rural,Desktop,1,Saturday,19.852210228037155,1,Credit,Clothing,Australia,1,0
2541,3293.04,POS,59,Suburban,Tablet,23,Tuesday,30.198544371363948,7,Credit,Clothing,UK,0,0
2542,3830.81,POS,111,Suburban,Tablet,11,Monday,17.052526804548748,9,Debit,Entertainment,Canada,1,0
2543,4229.76,Online,106,Rural,Desktop,16,Thursday,26.71857824424243,5,Prepaid,Others,Germany,0,0
2544,3068.41,ATM,47,Urban,Desktop,1,Thursday,22.129877827613406,5,Credit,Groceries,Canada,0,0
2545,443.93,POS,95,Urban,Mobile,16,Friday,44.14423327642863,7,Credit,Groceries,Australia,0,0
2546,2438.65,Online,95,Urban,Desktop,20,Monday,36.2496976609355,5,Prepaid,Others,USA,1,0
2547,389.17,Online,13,Rural,Mobile,6,Saturday,39.252402995807195,4,Debit,Others,USA,0,0
2548,2038.31,POS,78,Suburban,Tablet,5,Monday,12.713975255550402,1,Debit,Clothing,Australia,0,0
2549,2036.13,POS,113,Suburban,Mobile,5,Monday,19.597579703080672,6,Credit,Entertainment,UK,1,0
2550,330.98,BankTransfer,109,Suburban,Tablet,21,Monday,1.3678103119632496,9,Credit,Entertainment,Germany,0,0
2551,1744.75,ATM,106,Suburban,Desktop,7,Wednesday,6.591644966860876,4,Credit,Clothing,Canada,1,0
2552,555.88,BankTransfer,89,Rural,Desktop,4,Friday,15.97674849613435,4,Debit,Electronics,Canada,0,0
2553,4041.37,Online,33,Suburban,Desktop,14,Sunday,4.02127690599106,5,Credit,Groceries,Canada,0,0
2554,4738.49,POS,97,Urban,Mobile,6,Tuesday,36.197680781246675,6,Prepaid,Others,Germany,0,0
2555,362.51,BankTransfer,62,Rural,Tablet,2,Tuesday,59.88799394383713,3,Debit,Groceries,Germany,1,0
2556,4775.62,Online,79,Rural,Tablet,9,Tuesday,6.138831322516771,9,Debit,Groceries,Australia,0,0
2557,2613.36,ATM,16,Urban,Tablet,2,Wednesday,49.29168973888898,1,Prepaid,Entertainment,Germany,0,0
2558,1498.53,POS,44,Urban,Tablet,13,Friday,7.2170932111823145,6,Prepaid,Clothing,Canada,1,0
2559,385.23,BankTransfer,58,Suburban,Tablet,21,Saturday,40.22784972590652,6,Debit,Electronics,Canada,1,0
2560,2503.62,ATM,102,Urban,Mobile,2,Friday,38.62514042323513,8,Credit,Electronics,Germany,1,0
2561,3972.78,BankTransfer,6,Rural,Tablet,0,Wednesday,54.17274439519084,5,Debit,Clothing,Germany,1,0
2562,3535.73,Online,108,Rural,Desktop,0,Saturday,6.92534225946269,9,Credit,Groceries,Australia,1,0
2563,252.08,ATM,89,Rural,Tablet,18,Monday,18.99512351830568,9,Prepaid,Clothing,USA,1,0
2564,365.44,BankTransfer,15,Suburban,Desktop,3,Thursday,5.537707645245674,2,Credit,Clothing,Germany,1,0
2565,2014.96,ATM,4,Suburban,Mobile,1,Monday,24.502261215685586,5,Prepaid,Others,USA,0,0
2566,1477.16,Online,56,Urban,Mobile,10,Tuesday,54.70443109609095,7,Credit,Others,UK,0,0
2567,1162.69,ATM,64,Suburban,Desktop,23,Monday,46.91323674860518,2,Credit,Groceries,USA,0,0
2568,1405.74,BankTransfer,68,Suburban,Tablet,11,Wednesday,43.40171601667462,7,Prepaid,Entertainment,Germany,1,0
2569,4017.61,Online,94,Rural,Mobile,12,Tuesday,32.02834754127585,9,Credit,Electronics,Canada,0,0
2570,4646.21,POS,34,Rural,Mobile,15,Thursday,53.020795965897825,8,Debit,Others,Canada,1,0
2571,2026.11,BankTransfer,91,Urban,Mobile,15,Saturday,27.021563714655567,9,Credit,Groceries,Germany,0,0
2572,4530.65,BankTransfer,95,Rural,Tablet,18,Saturday,9.06617145932823,4,Debit,Clothing,Australia,0,0
2573,1608.16,Online,56,Suburban,Desktop,22,Tuesday,50.27135486493467,8,Prepaid,Others,Germany,1,0
2574,2382.71,Online,32,Urban,Desktop,19,Sunday,16.85033585029844,9,Credit,Clothing,Germany,0,0
2575,1130.92,POS,108,Urban,Tablet,20,Sunday,3.312649107364439,2,Credit,Clothing,Australia,1,0
2576,3202.74,BankTransfer,103,Rural,Mobile,19,Monday,7.649678037060603,3,Debit,Others,Australia,0,0
2577,4894.93,Online,116,Rural,Tablet,8,Sunday,36.58262908002948,1,Debit,Groceries,UK,1,0
2578,3017.86,POS,9,Rural,Tablet,15,Friday,36.46420963887824,1,Prepaid,Electronics,UK,1,0
2579,1789.71,POS,63,Urban,Desktop,6,Friday,15.684971947813864,6,Debit,Groceries,UK,1,0
2580,3239.44,Online,105,Rural,Tablet,12,Saturday,43.65809086196415,1,Debit,Entertainment,Australia,1,0
2581,615.48,BankTransfer,72,Suburban,Tablet,3,Friday,46.44104530843211,5,Debit,Entertainment,USA,0,0
2582,4443.41,ATM,78,Urban,Mobile,12,Tuesday,55.23810730540373,6,Credit,Electronics,Germany,1,0
2583,2515.92,ATM,33,Rural,Mobile,7,Friday,35.13775617082639,9,Credit,Entertainment,UK,0,0
2584,2247.3,POS,87,Suburban,Desktop,1,Wednesday,46.78745951243961,6,Credit,Clothing,USA,0,0
2585,2929.74,ATM,21,Suburban,Mobile,6,Saturday,45.210670818320864,4,Credit,Entertainment,Germany,0,0
2586,3124.29,ATM,55,Rural,Tablet,10,Thursday,15.542762003184853,1,Credit,Others,USA,1,0
2587,359.81,Online,76,Suburban,Tablet,16,Friday,18.682533083465795,6,Debit,Clothing,Canada,1,0
2588,3413.4,POS,57,Urban,Tablet,23,Wednesday,28.761095505596998,7,Debit,Groceries,Canada,1,0
2589,1210.42,BankTransfer,2,Urban,Desktop,13,Wednesday,1.240434155001985,5,Credit,Electronics,Germany,1,0
2590,3570.05,POS,13,Suburban,Mobile,12,Tuesday,17.91412661214764,6,Credit,Others,USA,0,0
2591,4112.85,Online,4,Urban,Tablet,14,Saturday,28.485584113319852,8,Prepaid,Others,USA,1,0
2592,4019.99,ATM,84,Rural,Mobile,21,Tuesday,6.573350787340509,1,Prepaid,Electronics,Australia,1,0
2593,2762.95,BankTransfer,50,Suburban,Mobile,20,Thursday,7.663925677730013,8,Debit,Entertainment,UK,0,0
2594,2601.33,POS,115,Urban,Mobile,8,Thursday,27.847880470666734,2,Prepaid,Electronics,Germany,0,0
2595,715.24,ATM,48,Rural,Mobile,2,Monday,43.884805391997276,2,Debit,Electronics,USA,1,0
2596,3876.96,POS,78,Rural,Desktop,12,Thursday,50.04156096214892,8,Prepaid,Entertainment,UK,0,0
2597,1357.78,BankTransfer,30,Urban,Desktop,12,Saturday,32.82420246053444,2,Credit,Groceries,Germany,1,0
